...1,INCIDENT_ID,INCIDENT_NUMBER,INCIDENT_NAME,INCTYP_ABBREVIATION,FINAL_ACRES,CAUSE,COMPLEX,DISCOVERY_DATE,DISCOVERY_DOY,EXPECTED_CONTAINMENT_DATE,FATALITIES,FUEL_MODEL,INCIDENT_DESCRIPTION,INC_IDENTIFIER,INJURIES_TOTAL,LL_CONFIDENCE,LL_UPDATE,LOCAL_TIMEZONE,POO_CITY,POO_COUNTY,POO_LATITUDE,POO_LONGITUDE,POO_SHORT_LOCATION_DESC,POO_STATE,PROJECTED_FINAL_IM_COST,START_YEAR,SUPPRESSION_METHOD,STR_DAMAGED_TOTAL,STR_DAMAGED_COMM_TOTAL,STR_DAMAGED_RES_TOTAL,STR_DESTROYED_TOTAL,STR_DESTROYED_COMM_TOTAL,STR_DESTROYED_RES_TOTAL,FATALITIES_RESPONDER,FATALITIES_PUBLIC,FINAL_REPORT_DATE,INCIDENT_ID_OLD,INC_MGMT_NUM_SITREPS,PEAK_EVACUATIONS,STR_THREATENED_MAX,STR_THREATENED_COMM_MAX,STR_THREATENED_RES_MAX,TOTAL_AERIAL_SUM,TOTAL_PERSONNEL_SUM,WF_PEAK_AERIAL,WF_PEAK_AERIAL_DATE,WF_PEAK_AERIAL_DOY,WF_PEAK_PERSONNEL,WF_PEAK_PERSONNEL_DATE,WF_PEAK_PERSONNEL_DOY,WF_CESSATION_DATE,WF_CESSATION_DOY,WF_MAX_FSR,WF_MAX_GROWTH_DATE,WF_MAX_GROWTH_DOY,WF_GROWTH_DURATION,SUP_SERIES,SUP_METHOD_INITIAL,SUP_METHOD_FINAL,SUP_PERCENT_FS,FOD_ID_LIST,FOD_FIRE_NUM,MTBS_FIRE_LIST,FOD_DISCOVERY_DOY,FOD_CONTAIN_DOY,FOD_CAUSE,FOD_FINAL_ACRES,FOD_FIRE_LIST,FOD_COORD_LIST,FOD_CAUSE_NUM,FOD_COORD_NUM,MTBS_FIRE_NUM,LRGST_FOD_ID,LRGST_FOD_LATITUDE,LRGST_FOD_LONGITUDE,LRGST_MTBS_FIRE_INFO,LRGST_FOD_COORDS
20211,2011_TX-TXS-11027_MATADOR WEST,TX-TXS-11027,MATADOR WEST,WF,41000,U,TRUE,2011-02-27T15:20:00Z,58,2011-03-01,0,Tall Grass (2.5 feet),NA,NA,0,NA,NA,NA,NA,Motley,34.005278000000004,-100.826667,2 mi SW of Matador  TX,TX,NA,2011,FS,7,0,7,1,0,1,NA,NA,2011-03-02T18:00:00Z,NA,5,NA,4,NA,4,NA,NA,NA,2011-02-27T19:00:00Z,58,NA,2011-02-27T19:00:00Z,58,2011-02-28T19:00:00Z,59,25000,2011-02-28T19:00:00Z,59,1,"['FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[201337196],1,['TX3400510082720110227-MATADOR WEST'],58,61,['Missing data/not specified/undetermined'],41000,"[{'ID': 201337196, 'MTBS_ID': 'TX3400510082720110227(MATADOR WEST)', 'COORDS': (33.97085185, -101.0112563), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 41000.0, 'DISC': 58, 'CONT': 61.0}]","[(33.97085185, -101.0112563)]",1,1,1,201337196,33.97085185,-101.0112563,TX3400510082720110227(MATADOR WEST),"(33.97085185, -101.0112563)"
20216,2011_TX-TXS-11032_TANGLEWOOD COMPLEX,TX-TXS-11032,TANGLEWOOD COMPLEX,WF,1659,U,TRUE,2011-02-27T14:20:00Z,58,2011-03-02,0,Tall Grass (2.5 feet),NA,NA,0,NA,NA,NA,NA,Randall,35.091111,-101.812778,Canyon  Texas,TX,NA,2011,FS,20,0,20,27,0,26,NA,NA,2011-03-07T18:00:00Z,NA,10,NA,30,NA,30,NA,32,NA,2011-02-27T20:15:00Z,58,16,2011-02-28T19:30:00Z,59,2011-02-27T20:15:00Z,58,1659,2011-02-27T20:15:00Z,58,0,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[201337195],1,['TX3509110181320110227-TANGLEWOOD COMPLEX'],58,61,['Power generation/transmission/distribution'],1659,"[{'ID': 201337195, 'MTBS_ID': 'TX3509110181320110227(TANGLEWOOD COMPLEX)', 'COORDS': (35.0603579, -101.8053115), 'CAUSE': 'Power generation/transmission/distribution', 'SIZE': 1659.0, 'DISC': 58, 'CONT': 61.0}]","[(35.0603579, -101.8053115)]",1,1,1,201337195,35.0603579,-101.8053115,TX3509110181320110227(TANGLEWOOD COMPLEX),"(35.0603579, -101.8053115)"
20217,2011_TX-TXS-11033_MITCHELL COUNTY COMPLEX,TX-TXS-11033,MITCHELL COUNTY COMPLEX,WF,13740,U,TRUE,2011-02-27T13:22:00Z,58,2011-03-02,0,Tall Grass (2.5 feet),NA,NA,0,NA,NA,NA,NA,Mitchell,32.096667,-101.166667,Colorado City  TX,TX,1,2011,FS,0,0,0,16,0,15,NA,NA,2011-03-06T19:00:00Z,NA,14,NA,500,NA,500,NA,NA,NA,2011-02-27T20:30:00Z,58,NA,2011-02-27T20:30:00Z,58,2011-02-28T19:00:00Z,59,6740,2011-02-28T19:00:00Z,59,1,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,"[201337198, 201337201, 201337204, 201337208, 201337216]",5,['TX3209710116720110227-MITCHELL COUNTY COMPLEX'],58,59,"['Power generation/transmission/distribution'
 'Missing data/not specified/undetermined']",18370,"[{'ID': 201337198, 'MTBS_ID': 'TX3209710116720110227(MITCHELL COUNTY COMPLEX)', 'COORDS': (32.08527778, -101.1694444), 'CAUSE': 'Power generation/transmission/distribution', 'SIZE': 3500.0, 'DISC': 58, 'CONT': 58.0}, {'ID': 201337201, 'MTBS_ID': 'TX3209710116720110227(MITCHELL COUNTY COMPLEX)', 'COORDS': (32.27593207, -101.4670647), 'CAUSE': 'Power generation/transmission/distribution', 'SIZE': 30.0, 'DISC': 58, 'CONT': 58.0}, {'ID': 201337204, 'MTBS_ID': 'TX3209710116720110227(MITCHELL COUNTY COMPLEX)', 'COORDS': (32.38868333, -100.8679167), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 13740.0, 'DISC': 58, 'CONT': 59.0}, {'ID': 201337208, 'MTBS_ID': 'TX3209710116720110227(MITCHELL COUNTY COMPLEX)', 'COORDS': (32.22971914, -101.53550859999999), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 1000.0, 'DISC': 58, 'CONT': 58.0}, {'ID': 201337216, 'MTBS_ID': 'TX3209710116720110227(MITCHELL COUNTY COMPLEX)', 'COORDS': (32.29676062, -101.31492359999999), 'CAUSE': 'Power generation/transmission/distribution', 'SIZE': 100.0, 'DISC': 58, 'CONT': 59.0}]","[(32.08527778, -101.1694444) (32.27593207, -101.4670647)
 (32.38868333, -100.8679167) (32.22971914, -101.53550859999999)
 (32.29676062, -101.31492359999999)]",2,5,1,201337204,32.38868333,-100.8679167,TX3209710116720110227(MITCHELL COUNTY COMPLEX),"(32.38868333, -100.8679167)"
20272,2011_VA-VAF-000026_COFFMAN/CHESTNUT RIDGE,VA-VAF-000026,COFFMAN/CHESTNUT RIDGE,WF,3479,U,TRUE,2011-02-19T03:30:00Z,50,2011-03-15,0,Hardwood Litter,NA,NA,0,NA,NA,NA,NA,Rockingham,38.520833,-79.038333,Fire is 8 miles NW of Harrisonburg VA,VA,1230000,2011,FS,0,0,0,1,0,0,NA,NA,2011-03-02T18:00:00Z,NA,24,NA,130,NA,110,3.0000000000000004,1796,1,2011-02-20T21:00:00Z,51,396,2011-02-23T18:00:00Z,54,2011-02-23T18:00:00Z,54,4144,2011-02-23T18:00:00Z,54,4,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,"[20025398, 20025399, 20025404, 201112892]",4,"['VA3852107903820110222-VALLEY' 'VA3738208020020110219-PICKLE BRANCH'
 'VA3852107903820110219-COFFMAN/CHESTNUT RIDGE'
 'VA3880807819420110219-SMITH RUN FIRE']",50,66,"['Power generation/transmission/distribution'
 'Missing data/not specified/undetermined' 'Arson/incendiarism'
 'Other causes']",6132,"[{'ID': 20025398, 'MTBS_ID': 'VA3852107903820110222(VALLEY)', 'COORDS': (38.5025, -79.035), 'CAUSE': 'Power generation/transmission/distribution', 'SIZE': 2564.0, 'DISC': 50, 'CONT': 66.0}, {'ID': 20025399, 'MTBS_ID': 'VA3738208020020110219(PICKLE BRANCH)', 'COORDS': (37.38138889, -80.2), 'CAUSE': 'Missing data/not specified/undetermined', 'SIZE': 665.0, 'DISC': 50, 'CONT': 53.0}, {'ID': 20025404, 'MTBS_ID': 'VA3852107903820110219(COFFMAN/CHESTNUT RIDGE)', 'COORDS': (38.56833333, -79.0725), 'CAUSE': 'Arson/incendiarism', 'SIZE': 914.0, 'DISC': 50, 'CONT': 61.0}, {'ID': 201112892, 'MTBS_ID': 'VA3880807819420110219(SMITH RUN FIRE)', 'COORDS': (38.8075, -78.1942), 'CAUSE': 'Other causes', 'SIZE': 1989.0, 'DISC': 50, 'CONT': 59.0}]","[(38.5025, -79.035) (37.38138889, -80.2) (38.56833333, -79.0725)
 (38.8075, -78.1942)]",4,4,4,20025398,38.5025,-79.035,VA3852107903820110222(VALLEY),"(38.5025, -79.035)"
20302,2011_WA-SES-428_MONASTERY COMPLEX,WA-SES-428,MONASTERY COMPLEX,WF,3626,H,TRUE,2011-09-07T12:07:00Z,250,2011-09-21,0,Timber (Litter and Understory),NA,NA,10,NA,NA,NA,NA,Klickitat,45.945833,-120.671667,12 Miles NE of Goldendale  WA,WA,4900000,2011,FS,0,0,0,113,0,30,NA,NA,2011-09-16T17:00:00Z,NA,45,NA,201,1,200,26,5208,8,2011-09-10T17:00:00Z,253,1016,2011-09-11T17:05:00Z,254,2011-09-08T21:15:00Z,251,3626,2011-09-08T21:15:00Z,251,1,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[201132274],1,['WA4594612067220110907-MONASTERY COMPLEX'],250,262,['Debris and open burning'],3626,"[{'ID': 201132274, 'MTBS_ID': 'WA4594612067220110907(MONASTERY COMPLEX)', 'COORDS': (45.94209, -120.6747), 'CAUSE': 'Debris and open burning', 'SIZE': 3626.0, 'DISC': 250, 'CONT': 262.0}]","[(45.94209, -120.6747)]",1,1,1,201132274,45.94209,-120.6747,WA4594612067220110907(MONASTERY COMPLEX),"(45.94209, -120.6747)"
20303,2011_WA-SPS-OO25_EELLS HILL,WA-SPS-OO25,EELLS HILL,WF,51,U,TRUE,2011-08-17T14:05:00Z,229,2011-08-19,0,Light Logging Slash,NA,NA,1,NA,NA,NA,NA,MASON,47.278889,-122.345278,7 miles Northwest of Shelton,WA,280000,2011,FS,0,0,0,0,0,0,NA,NA,2011-08-21T14:30:00Z,NA,8,NA,NA,NA,NA,2,990,1,2011-08-18T09:40:00Z,230,166,2011-08-19T14:30:00Z,231,2011-08-18T09:40:00Z,230,51,2011-08-18T09:40:00Z,230,1,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[201133319],1,NA,229,230,['Arson/incendiarism'],51.2,"[{'ID': 201133319, 'COORDS': (47.280134000000004, -123.23893999999999), 'CAUSE': 'Arson/incendiarism', 'SIZE': 51.2, 'DISC': 229, 'CONT': 230.0}]","[(47.280134000000004, -123.23893999999999)]",1,1,0,201133319,47.280134,-123.23894,NA,"(47.280134000000004, -123.23893999999999)"
20308,2011_WA-WFS-205_BELL PLAIN COMPLEX,WA-WFS-205,BELL PLAIN COMPLEX,WF,4002,L,TRUE,2011-08-28T18:00:00Z,240,2011-08-31,0,Tall Grass (2.5 feet),NA,NA,0,NA,NA,NA,NA,Garfield,46.483611,-117.496389,4 miles E  NE of Pomeroy,WA,377341,2011,FS,1,0,1,0,0,0,NA,NA,2011-08-31T18:00:00Z,NA,5,NA,90,1,90,NA,405,NA,2011-08-29T01:45:00Z,241,133,2011-08-30T17:12:00Z,242,2011-08-29T01:45:00Z,241,4002,2011-08-29T01:45:00Z,241,1,"['FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,[400280010],1,NA,240,NA,['Natural'],4002,"[{'ID': 400280010, 'COORDS': (46.483610999999996, -117.496389), 'CAUSE': 'Natural', 'SIZE': 4002.0, 'DISC': 240, 'CONT': 'unknown'}]","[(46.483610999999996, -117.496389)]",1,1,0,400280010,46.483611,-117.496389,NA,"(46.483610999999996, -117.496389)"
20371,2011_WY-BTF-004_RED ROCK COMPLEX,WY-BTF-004,RED ROCK COMPLEX,WF,12138,L,TRUE,2011-08-20T00:00:00Z,232,NA,0,Timber (Litter and Understory),NA,NA,3,NA,NA,NA,NA,Teton,43.562778,-110.395278,19 miles northeast of Jackson  WY,WY,2766233,2011,C,0,0,0,0,0,0,NA,NA,2011-11-10T15:15:00Z,NA,47,NA,NA,NA,NA,58,3146,2,2011-08-24T16:33:00Z,236,115,2011-09-05T17:00:00Z,248,2011-10-03T17:00:00Z,276,2515,2011-08-24T16:33:00Z,236,44,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,C,0,"[20020606, 20020625]",2,"['WY4356311039520110820-RED ROCK COMPLEX'
 'WY4360211036420110912-GRAY HILLS']",232,NA,['Natural'],12138,"[{'ID': 20020606, 'MTBS_ID': 'WY4356311039520110820(RED ROCK COMPLEX)', 'COORDS': (43.56277778, -110.39527779999999), 'CAUSE': 'Natural', 'SIZE': 9670.0, 'DISC': 232, 'CONT': 'unknown'}, {'ID': 20020625, 'MTBS_ID': 'WY4360211036420110912(GRAY HILLS)', 'COORDS': (43.60166667, -110.36444440000001), 'CAUSE': 'Natural', 'SIZE': 2468.0, 'DISC': 255, 'CONT': 'unknown'}]","[(43.56277778, -110.39527779999999) (43.60166667, -110.36444440000001)]",1,2,2,20020606,43.56277778,-110.3952778,WY4356311039520110820(RED ROCK COMPLEX),"(43.56277778, -110.39527779999999)"
20401,2011_WY-YNP-000010_HEART COMPLEX,WY-YNP-000010,HEART COMPLEX,WF,1902.3,L,TRUE,2011-08-25T08:00:00Z,237,2011-10-31,0,Timber (Litter and Understory),NA,NA,0,NA,NA,NA,NA,Park,44.457221999999994,-110.282778,5 fires scattered across southern 2/3 of the park,WY,51000,2011,C,0,0,0,0,0,0,NA,NA,2011-11-14T13:15:00Z,NA,4,NA,7,NA,NA,3,42,2,2011-09-06T16:00:00Z,249,31,2011-09-06T16:00:00Z,249,2011-11-14T13:15:00Z,318,157.14285714285714,2011-09-06T16:00:00Z,249,81,"['C', 'C', 'C', 'C']",C,C,0,"[201112475, 201112481, 201112482, 201112483, 201112484, 201112485, 201112486, 201112487, 201112488]",9,['WY4445711028320110825-POINT'],207,279,['Natural'],2028.2999999999995,"[{'ID': 201112475, 'COORDS': (44.6247, -110.7842), 'CAUSE': 'Natural', 'SIZE': 23.4, 'DISC': 207, 'CONT': 279.0}, {'ID': 201112481, 'COORDS': (44.2886, -110.4764), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 237, 'CONT': 249.0}, {'ID': 201112482, 'COORDS': (44.6939, -110.3083), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 237, 'CONT': 247.0}, {'ID': 201112483, 'COORDS': (44.1567, -110.6022), 'CAUSE': 'Natural', 'SIZE': 1.0, 'DISC': 237, 'CONT': 279.0}, {'ID': 201112484, 'MTBS_ID': 'WY4445711028320110825(POINT)', 'COORDS': (44.4581, -110.2861), 'CAUSE': 'Natural', 'SIZE': 2000.0, 'DISC': 237, 'CONT': 279.0}, {'ID': 201112485, 'COORDS': (44.89, -110.4303), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 238, 'CONT': 239.0}, {'ID': 201112486, 'COORDS': (44.2625, -110.9836), 'CAUSE': 'Natural', 'SIZE': 3.0, 'DISC': 239, 'CONT': 279.0}, {'ID': 201112487, 'COORDS': (44.4875, -110.4392), 'CAUSE': 'Natural', 'SIZE': 0.5, 'DISC': 241, 'CONT': 241.0}, {'ID': 201112488, 'COORDS': (44.2219, -110.7483), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 242, 'CONT': 279.0}]","[(44.6247, -110.7842) (44.2886, -110.4764) (44.6939, -110.3083)
 (44.1567, -110.6022) (44.4581, -110.2861) (44.89, -110.4303)
 (44.2625, -110.9836) (44.4875, -110.4392) (44.2219, -110.7483)]",1,9,1,201112484,44.4581,-110.2861,WY4445711028320110825(POINT),"(44.4581, -110.2861)"
20555,2012_AZ-ASD-120405_HOBBLE COMPLEX,AZ-ASD-120405,HOBBLE COMPLEX,WF,34200,L,TRUE,2012-07-11T17:27:00Z,193,2012-07-23,0,Short Grass (1 foot),NA,NA,0,NA,NA,NA,NA,Mohave,36.600556,-113.683056,30 miles south of St. George  UT,AZ,700000,2012,FS,0,0,0,2,0,0,NA,NA,2012-08-01T16:00:00Z,NA,16,NA,3,NA,2,20,811,4,2012-07-13T18:15:00Z,195,223,2012-07-13T18:15:00Z,195,2012-07-14T17:40:00Z,196,18000,2012-07-12T20:30:00Z,194,3,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS']",FS,FS,100,"[201500264, 201500267, 201500268]",3,['AZ3660111368320120711-HOBBLE COMPLEX'],193,214,['Natural'],34245.1,"[{'ID': 201500264, 'COORDS': (36.6131, -113.6164), 'CAUSE': 'Natural', 'SIZE': 45.0, 'DISC': 193, 'CONT': 214.0}, {'ID': 201500267, 'MTBS_ID': 'AZ3660111368320120711(HOBBLE COMPLEX)', 'COORDS': (36.6069, -113.6819), 'CAUSE': 'Natural', 'SIZE': 34200.0, 'DISC': 194, 'CONT': 214.0}, {'ID': 201500268, 'COORDS': (36.5039, -113.5675), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 193, 'CONT': 199.0}]","[(36.6131, -113.6164) (36.6069, -113.6819) (36.5039, -113.5675)]",1,3,1,201500267,36.6069,-113.6819,AZ3660111368320120711(HOBBLE COMPLEX),"(36.6069, -113.6819)"
20558,2012_AZ-ASD-120554_MT. TRUMBULL COMPLEX,AZ-ASD-120554,MT. TRUMBULL COMPLEX,WF,1601,L,TRUE,2012-07-25T13:00:00Z,207,2012-12-05,0,Timber (Litter and Understory),NA,NA,1,NA,NA,NA,NA,Mohave,36.406389,-113.134444,Mt. Trumbull Wilderness (46 mi. S. St. George),AZ,314000,2012,M,0,0,0,0,0,0,NA,NA,2012-12-05T15:25:00Z,NA,32,NA,1,NA,NA,NA,482,NA,2012-07-25T18:55:00Z,207,110,2012-07-28T18:00:00Z,210,2012-11-08T14:30:00Z,313,250,2012-08-16T17:25:00Z,229,106,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'PZP', 'M', 'M', 'M', 'M', 'M', 'M', 'M']",C,M,0,"[201500279, 201500280, 201500308]",3,NA,205,340,['Natural'],1601.1,"[{'ID': 201500279, 'COORDS': (36.41619, -113.15481000000001), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 205, 'CONT': 340.0}, {'ID': 201500280, 'COORDS': (36.41619, -113.15481000000001), 'CAUSE': 'Natural', 'SIZE': 912.0, 'DISC': 206, 'CONT': 340.0}, {'ID': 201500308, 'COORDS': (36.40297, -113.13798), 'CAUSE': 'Natural', 'SIZE': 689.0, 'DISC': 223, 'CONT': 340.0}]","[(36.41619, -113.15481000000001) (36.40297, -113.13798)]",1,2,0,201500280,36.41619,-113.15481,NA,"(36.41619, -113.15481000000001)"
20579,2012_AZ-KNF-000693_WEST SIDE COMPLEX,AZ-KNF-000693,WEST SIDE COMPLEX,WF,2871,L,TRUE,2012-07-21T12:29:00Z,203,2012-08-04,0,Brush (2 feet),NA,NA,0,NA,NA,NA,NA,COCONICO,36.583333,-112.416389,WEST OF BIG SPRINGS,AZ,600000,2012,FS,0,0,0,0,0,0,NA,NA,2012-07-29T17:45:00Z,NA,4,NA,NA,NA,NA,2,259,2,2012-07-23T17:46:00Z,205,243,2012-07-23T17:46:00Z,205,2012-07-23T17:46:00Z,205,1435.5,2012-07-23T17:46:00Z,205,2,"['FS', 'FS', 'FS', 'FS']",FS,FS,100,"[201432467, 201432480, 201432481, 201432494, 201432495, 201432499, 201432513, 201432538, 201432556]",9,['AZ3662311255220120721-TANK'],203,221,['Natural'],2814.8999999999996,"[{'ID': 201432467, 'COORDS': (36.61388889, -112.5116667), 'CAUSE': 'Natural', 'SIZE': 133.0, 'DISC': 203, 'CONT': 206.0}, {'ID': 201432480, 'COORDS': (36.51138889, -112.40055559999999), 'CAUSE': 'Natural', 'SIZE': 12.5, 'DISC': 203, 'CONT': 206.0}, {'ID': 201432481, 'COORDS': (36.65694444, -112.4663889), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 203, 'CONT': 207.0}, {'ID': 201432494, 'COORDS': (36.60166667, -112.43305559999999), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 203, 'CONT': 204.0}, {'ID': 201432495, 'COORDS': (36.64, -112.4763889), 'CAUSE': 'Natural', 'SIZE': 21.0, 'DISC': 204, 'CONT': 205.0}, {'ID': 201432499, 'COORDS': (36.57472222, -112.52555559999999), 'CAUSE': 'Natural', 'SIZE': 102.0, 'DISC': 203, 'CONT': 205.0}, {'ID': 201432513, 'MTBS_ID': 'AZ3662311255220120721(TANK)', 'COORDS': (36.6225, -112.53555559999998), 'CAUSE': 'Natural', 'SIZE': 2546.0, 'DISC': 203, 'CONT': 221.0}, {'ID': 201432538, 'COORDS': (36.58277778, -112.48444440000002), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 203, 'CONT': 205.0}, {'ID': 201432556, 'COORDS': (36.57916667, -112.4986111), 'CAUSE': 'Natural', 'SIZE': 0.1, 'DISC': 203, 'CONT': 213.0}]","[(36.61388889, -112.5116667) (36.51138889, -112.40055559999999)
 (36.65694444, -112.4663889) (36.60166667, -112.43305559999999)
 (36.64, -112.4763889) (36.57472222, -112.52555559999999)
 (36.6225, -112.53555559999998) (36.58277778, -112.48444440000002)
 (36.57916667, -112.4986111)]",1,9,1,201432513,36.6225,-112.53555559999998,AZ3662311255220120721(TANK),"(36.6225, -112.53555559999998)"
20604,2012_AZ-TNF-096_COOKS COMPLEX,AZ-TNF-096,COOKS COMPLEX,WF,7446,L,TRUE,2012-07-11T13:18:00Z,193,2012-07-20,0,Short Grass (1 foot),NA,NA,0,NA,NA,NA,NA,Yavapai,34.006389,-112.003333,8 miles south east of Black Canyon City,AZ,697000,2012,M,0,0,0,0,0,0,NA,NA,2012-07-26T17:00:00Z,NA,9,NA,NA,NA,NA,15,483,3,2012-07-14T16:00:00Z,196,158,2012-07-14T16:00:00Z,196,2012-07-15T17:00:00Z,197,2000,2012-07-12T17:00:00Z,194,4,"['FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'FS', 'M', 'M']",FS,M,77.7777777777778,"[201432755, 201432768, 201432837, 201432919]",4,['AZ3400611200320120711-COOKS COMPLEX' 'AZ3409111206020120711-SQUAW CREEK'],193,194,['Natural'],7513,"[{'ID': 201432755, 'MTBS_ID': 'AZ3400611200320120711(COOKS COMPLEX)', 'COORDS': (34.04861111, -111.89416670000001), 'CAUSE': 'Natural', 'SIZE': 189.0, 'DISC': 193, 'CONT': 193.0}, {'ID': 201432768, 'MTBS_ID': 'AZ3400611200320120711(COOKS COMPLEX)', 'COORDS': (33.97194444, -111.81944440000001), 'CAUSE': 'Natural', 'SIZE': 67.0, 'DISC': 194, 'CONT': 194.0}, {'ID': 201432837, 'MTBS_ID': 'AZ3400611200320120711(COOKS COMPLEX)', 'COORDS': (34.00083333, -112.00333329999998), 'CAUSE': 'Natural', 'SIZE': 1952.0, 'DISC': 193, 'CONT': 194.0}, {'ID': 201432919, 'MTBS_ID': 'AZ3409111206020120711(SQUAW CREEK)', 'COORDS': (34.06583333, -112.0463889), 'CAUSE': 'Natural', 'SIZE': 5305.0, 'DISC': 193, 'CONT': 194.0}]","[(34.04861111, -111.89416670000001) (33.97194444, -111.81944440000001)
 (34.00083333, -112.00333329999998) (34.06583333, -112.0463889)]",1,4,2,201432919,34.06583333,-112.0463889,AZ3409111206020120711(SQUAW CREEK),"(34.06583333, -112.0463889)"
